CITY,SIZE
2491,13702
2492,13693
2493,13690
2494,13685
2495,13684
2496,13676
2497,13672
2498,13670
2499,13663
2500,13650
2501,13640
2502,13620
2503,13606
2504,13599
2505,13598
2506,13575
2507,13565
2508,13556
2509,13556
2510,13556
2511,13553
2512,13553
2513,13552
2514,13547
2515,13542
2516,13535
2517,13532
2518,13526
2519,13523
2520,13510
2521,13493
2522,13486
2523,13474
2524,13473
2525,13449
2526,13446
2527,13444
2528,13443
2529,13439
2530,13435
2531,13434
2532,13431
2533,13430
2534,13429
2535,13427
2536,13413
2537,13391
2538,13369
2539,13357
2540,13338
2541,13332
2542,13329
2543,13299
2544,13283
2545,13282
2546,13261
2547,13255
2548,13255
2549,13240
2550,13224
2551,13214
2552,13200
2553,13193
2554,13190
2555,13185
2556,13164
2557,13152
2558,13142
2559,13132
2560,13129
2561,13125
2562,13123
2563,13107
2564,13104
2565,13103
2566,13095
2567,13095
2568,13092
2569,13091
2570,13091
2571,13087
2572,13076
2573,13063
2574,13059
2575,13045
2576,13045
2577,13044
2578,13025
2579,13025
2580,13023
2581,13014
2582,12990
2583,12987
2584,12984
2585,12979
2586,12966
2587,12963
2588,12960
2589,12950
2590,12948
2591,12946
2592,12945
2593,12943
2594,12932
2595,12931
2596,12916
2597,12905
2598,12901
2599,12882
2600,12880
2601,12879
2602,12859
2603,12847
2604,12838
2605,12836
2606,12831
2607,12821
2608,12812
2609,12809
2610,12807
2611,12806
2612,12797
2613,12787
2614,12780
2615,12765
2616,12764
2617,12764
2618,12748
2619,12746
2620,12739
2621,12735
2622,12689
2623,12685
2624,12678
2625,12669
2626,12666
2627,12653
2628,12652
2629,12650
2630,12647
2631,12638
2632,12637
2633,12629
2634,12625
2635,12608
2636,12599
2637,12597
2638,12591
2639,12567
2640,12562
2641,12560
2642,12557
2643,12553
2644,12544
2645,12541
2646,12529
2647,12528
2648,12522
2649,12518
2650,12516
2651,12510
2652,12493
2653,12485
2654,12485
2655,12481
2656,12467
2657,12452
2658,12449
2659,12444
2660,12433
2661,12427
2662,12423
2663,12418
2664,12413
2665,12412
2666,12402
2667,12400
2668,12398
2669,12396
2670,12390
2671,12379
2672,12378
2673,12373
2674,12349
2675,12347
2676,12335
2677,12332
2678,12329
2679,12323
2680,12315
2681,12315
2682,12298
2683,12297
2684,12296
2685,12294
2686,12294
2687,12292
2688,12288
2689,12285
2690,12283
2691,12265
2692,12252
2693,12247
2694,12245
2695,12244
2696,12242
2697,12241
2698,12240
2699,12232
2700,12218
2701,12217
2702,12214
2703,12212
2704,12208
2705,12206
2706,12201
2707,12197
2708,12195
2709,12186
2710,12183
2711,12182
2712,12180
2713,12179
2714,12179
2715,12170
2716,12159
2717,12151
2718,12151
2719,12139
2720,12131
2721,12131
2722,12122
2723,12115
2724,12105
2725,12105
2726,12097
2727,12097
2728,12094
2729,12088
2730,12083
2731,12082
2732,12064
2733,12052
2734,12042
2735,12038
2736,12022
2737,12009
2738,12008
2739,11998
2740,11997
2741,11981
2742,11977
2743,11963
2744,11956
2745,11941
2746,11921
2747,11918
2748,11917
2749,11901
2750,11891
2751,11889
2752,11878
2753,11873
2754,11872
2755,11865
2756,11861
2757,11858
2758,11853
2759,11853
2760,11851
2761,11848
2762,11847
2763,11843
2764,11828
2765,11819
2766,11818
2767,11808
2768,11802
2769,11781
2770,11775
2771,11755
2772,11749
2773,11748
2774,11736
2775,11734
2776,11728
2777,11705
2778,11704
2779,11677
2780,11674
2781,11674
2782,11671
2783,11670
2784,11669
2785,11668
2786,11663
2787,11659
2788,11658
2789,11657
2790,11651
2791,11644
2792,11634
2793,11633
2794,11626
2795,11622
2796,11616
2797,11604
2798,11601
2799,11600
2800,11596
2801,11580
2802,11579
2803,11577
2804,11576
2805,11566
2806,11551
2807,11540
2808,11536
2809,11535
2810,11532
2811,11528
2812,11527
2813,11520
2814,11512
2815,11511
2816,11507
2817,11503
2818,11499
2819,11497
2820,11492
2821,11485
2822,11480
2823,11473
2824,11472
2825,11471
2826,11471
2827,11467
2828,11464
2829,11461
2830,11459
2831,11447
2832,11445
2833,11426
2834,11426
2835,11421
2836,11417
2837,11408
2838,11407
2839,11402
2840,11401
2841,11387
2842,11386
2843,11385
2844,11377
2845,11369
2846,11369
2847,11362
2848,11355
2849,11349
2850,11348
2851,11348
2852,11344
2853,11332
2854,11330
2855,11330
2856,11326
2857,11321
2858,11321
2859,11315
2860,11309
2861,11306
2862,11305
2863,11299
2864,11297
2865,11291
2866,11289
2867,11287
2868,11279
2869,11273
2870,11273
2871,11272
2872,11270
2873,11265
2874,11261
2875,11260
2876,11260
2877,11259
2878,11252
2879,11248
2880,11244
2881,11226
2882,11224
2883,11220
2884,11216
2885,11215
2886,11214
2887,11212
2888,11211
2889,11208
2890,11207
2891,11202
2892,11200
2893,11196
2894,11193
2895,11182
2896,11181
2897,11176
2898,11169
2899,11158
2900,11158
2901,11146
2902,11144
2903,11139
2904,11133
2905,11130
2906,11128
2907,11121
2908,11121
2909,11118
2910,11115
2911,11106
2912,11106
2913,11086
2914,11068
2915,11067
2916,11054
2917,11053
2918,11046
2919,11045
2920,11035
2921,11029
2922,11028
2923,11019
2924,11018
2925,11016
2926,11016
2927,11013
2928,11008
2929,11005
2930,11001
2931,10993
2932,10991
2933,10984
2934,10980
2935,10972
2936,10969
2937,10964
2938,10961
2939,10960
2940,10959
2941,10958
2942,10949
2943,10941
2944,10940
2945,10935
2946,10933
2947,10932
2948,10909
2949,10905
2950,10893
2951,10893
2952,10889
2953,10886
2954,10883
2955,10869
2956,10867
2957,10862
2958,10859
2959,10857
2960,10857
2961,10855
2962,10848
2963,10848
2964,10842
2965,10834
2966,10823
2967,10819
2968,10818
2969,10812
2970,10808
2971,10801
2972,10800
2973,10793
2974,10789
2975,10787
2976,10778
2977,10772
2978,10771
2979,10768
2980,10765
2981,10764
2982,10759
2983,10758
2984,10726
2985,10713
2986,10704
2987,10694
2988,10693
2989,10692
2990,10690
2991,10687
2992,10681
2993,10673
2994,10666
2995,10649
2996,10645
2997,10643
2998,10641
2999,10640
3000,10634
3001,10630
3002,10626
3003,10618
3004,10617
3005,10615
3006,10606
3007,10596
3008,10584
3009,10577
3010,10575
3011,10564
3012,10560
3013,10546
3014,10544
3015,10539
3016,10539
3017,10537
3018,10534
3019,10525
3020,10522
3021,10520
3022,10520
3023,10505
3024,10498
3025,10497
3026,10496
3027,10494
3028,10486
3029,10484
3030,10484
3031,10475
3032,10473
3033,10467
3034,10464
3035,10463
3036,10460
3037,10460
3038,10453
3039,10451
3040,10444
3041,10437
3042,10423
3043,10420
3044,10420
3045,10413
3046,10395
3047,10394
3048,10392
3049,10390
3050,10383
3051,10380
3052,10376
3053,10376
3054,10362
3055,10353
3056,10346
3057,10345
3058,10336
3059,10329
3060,10326
3061,10322
3062,10321
3063,10315
3064,10314
3065,10312
3066,10312
3067,10310
3068,10306
3069,10305
3070,10301
3071,10299
3072,10299
3073,10298
3074,10284
3075,10283
3076,10279
3077,10275
3078,10272
3079,10267
3080,10262
3081,10261
3082,10256
3083,10241
3084,10226
3085,10223
3086,10215
3087,10206
3088,10206
3089,10199
3090,10194
3091,10192
3092,10186
3093,10181
3094,10167
3095,10162
3096,10159
3097,10157
3098,10151
3099,10151
3100,10146
3101,10140
3102,10130
3103,10129
3104,10118
3105,10110
3106,10098
3107,10096
3108,10086
3109,10067
3110,10066
3111,10060
3112,10058
3113,10056
3114,10056
3115,10050
3116,10036
3117,10026
3118,10023
3119,10019
3120,10018
3121,10005
3122,9963
3123,9962
3124,9961
3125,9950
3126,9948
3127,9947
3128,9943
3129,9940
3130,9938
3131,9932
3132,9919
3133,9911
3134,9911
3135,9910
3136,9907
3137,9906
3138,9881
3139,9869
3140,9860
3141,9849
3142,9838
3143,9837
3144,9829
3145,9826
3146,9824
3147,9823
3148,9810
3149,9787
3150,9786
3151,9778
3152,9764
3153,9761
3154,9725
3155,9724
3156,9714
3157,9703
3158,9701
3159,9696
3160,9688
3161,9686
3162,9670
3163,9665
3164,9664
3165,9662
3166,9647
3167,9645
3168,9631
3169,9622
3170,9608
3171,9588
3172,9584
3173,9583
3174,9581
3175,9567
3176,9565
3177,9559
3178,9553
3179,9544
3180,9517
3181,9502
3182,9500
3183,9492
3184,9484
3185,9478
3186,9476
3187,9473
3188,9470
3189,9464
3190,9457
3191,9443
3192,9442
3193,9442
3194,9441
3195,9437
3196,9434
3197,9429
3198,9422
3199,9414
3200,9410
3201,9401
3202,9387
3203,9372
3204,9370
3205,9368
3206,9364
3207,9363
3208,9363
3209,9359
3210,9346
3211,9346
3212,9344
3213,9344
3214,9325
3215,9322
3216,9316
3217,9308
3218,9277
3219,9275
3220,9260
3221,9250
3222,9244
3223,9243
3224,9239
3225,9238
3226,9230
3227,9230
3228,9227
3229,9215
3230,9210
3231,9209
3232,9187
3233,9159
3234,9143
3235,9139
3236,9128
3237,9123
3238,9120
3239,9111
3240,9101
3241,9096
3242,9083
3243,9081
3244,9080
3245,9076
3246,9072
3247,9071
3248,9058
3249,9051
3250,9048
3251,9045
3252,9031
3253,9028
3254,9022
3255,9020
3256,9017
3257,9014
3258,9010
3259,9004
3260,8997
3261,8989
3262,8988
3263,8987
3264,8970
3265,8966
3266,8960
3267,8960
3268,8959
3269,8958
3270,8957
3271,8956
3272,8935
3273,8924
3274,8923
3275,8918
3276,8910
3277,8897
3278,8889
3279,8878
3280,8874
3281,8873
3282,8869
3283,8869
3284,8859
3285,8859
3286,8857
3287,8857
3288,8854
3289,8850
3290,8841
3291,8837
3292,8814
3293,8811
3294,8809
3295,8801
3296,8796
3297,8785
3298,8779
3299,8773
3300,8773
3301,8759
3302,8758
3303,8757
3304,8749
3305,8740
3306,8732
3307,8727
3308,8723
3309,8718
3310,8713
3311,8710
3312,8705
3313,8703
3314,8702
3315,8701
3316,8690
3317,8688
3318,8687
3319,8684
3320,8667
3321,8664
3322,8663
3323,8663
3324,8662
3325,8660
3326,8653
3327,8644
3328,8642
3329,8642
3330,8640
3331,8620
3332,8613
3333,8613
3334,8606
3335,8602
3336,8582
3337,8582
3338,8577
3339,8577
3340,8576
3341,8573
3342,8573
3343,8572
3344,8570
3345,8566
3346,8566
3347,8566
3348,8562
3349,8557
3350,8543
3351,8541
3352,8539
3353,8533
3354,8531
3355,8526
3356,8523
3357,8521
3358,8515
3359,8498
3360,8497
3361,8484
3362,8483
3363,8481
3364,8473
3365,8467
3366,8460
3367,8459
3368,8454
3369,8453
3370,8451
3371,8447
3372,8437
3373,8419
3374,8419
3375,8418
3376,8416
3377,8411
3378,8403
3379,8396
3380,8393
3381,8382
3382,8378
3383,8378
3384,8361
3385,8359
3386,8359
3387,8353
3388,8350
3389,8349
3390,8348
3391,8347
3392,8347
3393,8343
3394,8342
3395,8336
3396,8330
3397,8329
3398,8325
3399,8323
3400,8315
3401,8315
3402,8304
3403,8303
3404,8301
3405,8297
3406,8296
3407,8290
3408,8279
3409,8277
3410,8269
3411,8269
3412,8266
3413,8264
3414,8256
3415,8240
3416,8239
3417,8224
3418,8221
3419,8220
3420,8204
3421,8197
3422,8194
3423,8192
3424,8192
3425,8191
3426,8189
3427,8186
3428,8181
3429,8181
3430,8173
3431,8164
3432,8159
3433,8156
3434,8147
3435,8141
3436,8136
3437,8134
3438,8130
3439,8126
3440,8117
3441,8116
3442,8112
3443,8111
3444,8110
3445,8109
3446,8105
3447,8103
3448,8092
3449,8092
3450,8081
3451,8079
3452,8072
3453,8069
3454,8067
3455,8067
3456,8066
3457,8057
3458,8048
3459,8047
3460,8046
3461,8046
3462,8045
3463,8038
3464,8031
3465,8018
3466,8016
3467,8013
3468,8003
3469,7991
3470,7983
3471,7982
3472,7978
3473,7976
3474,7967
3475,7941
3476,7940
3477,7940
3478,7928
3479,7923
3480,7920
3481,7917
3482,7909
3483,7906
3484,7900
3485,7899
3486,7889
3487,7874
3488,7870
3489,7866
3490,7863
3491,7858
3492,7855
3493,7852
3494,7850
3495,7844
3496,7844
3497,7844
3498,7841
3499,7838
3500,7832
3501,7826
3502,7825
3503,7821
3504,7815
3505,7815
3506,7814
3507,7810
3508,7807
3509,7803
3510,7799
3511,7787
3512,7786
3513,7783
3514,7782
3515,7775
3516,7768
3517,7767
3518,7766
3519,7751
3520,7745
3521,7743
3522,7738
3523,7738
3524,7737
3525,7736
3526,7728
3527,7727
3528,7719
3529,7709
3530,7706
3531,7706
3532,7702
3533,7702
3534,7701
3535,7696
3536,7696
3537,7694
3538,7691
3539,7691
3540,7688
3541,7687
3542,7686
3543,7683
3544,7679
3545,7679
3546,7676
3547,7674
3548,7668
3549,7665
3550,7661
3551,7659
3552,7651
3553,7650
3554,7640
3555,7639
3556,7632
3557,7632
3558,7626
3559,7623
3560,7621
3561,7620
3562,7617
3563,7614
3564,7609
3565,7602
3566,7601
3567,7600
3568,7600
3569,7595
3570,7595
3571,7594
3572,7594
3573,7590
3574,7589
3575,7589
3576,7588
3577,7584
3578,7582
3579,7579
3580,7571
3581,7569
3582,7560
3583,7560
3584,7554
3585,7554
3586,7540
3587,7540
3588,7537
3589,7534
3590,7533
3591,7528
3592,7524
3593,7520
3594,7519
3595,7518
3596,7514
3597,7504
3598,7499
3599,7498
3600,7497
3601,7488
3602,7486
3603,7480
3604,7478
3605,7477
3606,7468
3607,7468
3608,7463
3609,7454
3610,7452
3611,7445
3612,7444
3613,7444
3614,7444
3615,7443
3616,7436
3617,7434
3618,7427
3619,7420
3620,7419
3621,7410
3622,7408
3623,7403
3624,7402
3625,7394
3626,7387
3627,7378
3628,7378
3629,7376
3630,7372
3631,7368
3632,7359
3633,7358
3634,7349
3635,7339
3636,7333
3637,7326
3638,7322
3639,7320
3640,7315
3641,7312
3642,7311
3643,7311
3644,7311
3645,7307
3646,7302
3647,7298
3648,7297
3649,7292
3650,7286
3651,7279
3652,7278
3653,7272
3654,7268
3655,7268
3656,7266
3657,7265
3658,7265
3659,7265
3660,7259
3661,7255
3662,7247
3663,7241
3664,7240
3665,7225
3666,7220
3667,7206
3668,7201
3669,7199
3670,7198
3671,7196
3672,7195
3673,7194
3674,7191
3675,7185
3676,7174
3677,7165
3678,7155
3679,7154
3680,7152
3681,7141
3682,7138
3683,7136
3684,7131
3685,7128
3686,7120
3687,7111
3688,7102
3689,7093
3690,7085
3691,7084
3692,7076
3693,7073
3694,7072
3695,7070
3696,7070
3697,7070
3698,7068
3699,7068
3700,7063
3701,7056
3702,7053
3703,7051
3704,7051
3705,7046
3706,7041
3707,7029
3708,7027
3709,7027
3710,7027
3711,7021
3712,7012
3713,7006
3714,7006
3715,7005
3716,7001
3717,7000
3718,6989
3719,6988
3720,6987
3721,6986
3722,6985
3723,6984
3724,6981
3725,6979
3726,6977
3727,6977
3728,6969
3729,6969
3730,6961
3731,6957
3732,6954
3733,6952
3734,6951
3735,6946
3736,6944
3737,6943
3738,6940
3739,6936
3740,6931
3741,6922
3742,6922
3743,6920
3744,6916
3745,6895
3746,6893
3747,6892
3748,6891
3749,6890
3750,6885
3751,6879
3752,6873
3753,6868
3754,6863
3755,6860
3756,6859
3757,6851
3758,6843
3759,6836
3760,6833
3761,6827
3762,6825
3763,6819
3764,6815
3765,6814
3766,6811
3767,6811
3768,6805
3769,6802
3770,6800
3771,6799
3772,6797
3773,6792
3774,6790
3775,6789
3776,6787
3777,6787
3778,6783
3779,6782
3780,6777
3781,6775
3782,6774
3783,6773
3784,6771
3785,6770
3786,6767
3787,6765
3788,6760
3789,6759
3790,6753
3791,6751
3792,6745
3793,6722
3794,6718
3795,6717
3796,6717
3797,6712
3798,6710
3799,6706
3800,6700
3801,6689
3802,6688
3803,6681
3804,6681
3805,6675
3806,6663
3807,6658
3808,6656
3809,6654
3810,6653
3811,6649
3812,6646
3813,6642
3814,6634
3815,6632
3816,6630
3817,6627
3818,6627
3819,6620
3820,6620
3821,6619
3822,6616
3823,6616
3824,6611
3825,6610
3826,6609
3827,6608
3828,6605
3829,6602
3830,6596
3831,6595
3832,6591
3833,6589
3834,6581
3835,6578
3836,6576
3837,6576
3838,6574
3839,6569
3840,6561
3841,6559
3842,6556
3843,6554
3844,6554
3845,6549
3846,6549
3847,6543
3848,6542
3849,6542
3850,6541
3851,6537
3852,6528
3853,6522
3854,6520
3855,6516
3856,6515
3857,6515
3858,6513
3859,6508
3860,6503
3861,6496
3862,6496
3863,6488
3864,6488
3865,6482
3866,6470
3867,6464
3868,6462
3869,6461
3870,6460
3871,6459
3872,6450
3873,6449
3874,6446
3875,6441
3876,6440
3877,6439
3878,6437
3879,6436
3880,6433
3881,6431
3882,6426
3883,6424
3884,6423
3885,6420
3886,6407
3887,6406
3888,6406
3889,6402
3890,6400
3891,6398
3892,6386
3893,6382
3894,6376
3895,6371
3896,6370
3897,6365
3898,6365
3899,6364
3900,6362
3901,6361
3902,6356
3903,6348
3904,6339
3905,6332
3906,6329
3907,6329
3908,6324
3909,6320
3910,6312
3911,6312
3912,6303
3913,6297
3914,6295
3915,6288
3916,6288
3917,6278
3918,6274
3919,6269
3920,6267
3921,6261
3922,6258
3923,6257
3924,6254
3925,6248
3926,6247
3927,6241
3928,6239
3929,6236
3930,6235
3931,6220
3932,6217
3933,6216
3934,6216
3935,6210
3936,6207
3937,6205
3938,6202
3939,6202
3940,6198
3941,6189
3942,6189
3943,6186
3944,6182
3945,6178
3946,6174
3947,6171
3948,6171
3949,6168
3950,6164
3951,6160
3952,6160
3953,6153
3954,6151
3955,6138
3956,6133
3957,6131
3958,6130
3959,6129
3960,6129
3961,6129
3962,6127
3963,6125
3964,6122
3965,6114
3966,6113
3967,6110
3968,6109
3969,6109
3970,6109
3971,6109
3972,6105
3973,6101
3974,6094
3975,6073
3976,6068
3977,6067
3978,6065
3979,6064
3980,6064
3981,6063
3982,6057
3983,6054
3984,6054
3985,6047
3986,6046
3987,6038
3988,6031
3989,6025
3990,6025
3991,6022
3992,6021
3993,6019
3994,6016
3995,6009
3996,6002
3997,6000
3998,5998
3999,5997
4000,5994
4001,5993
4002,5988
4003,5983
4004,5982
4005,5981
4006,5981
4007,5976
4008,5976
4009,5975
4010,5965
4011,5961
4012,5955
4013,5948
4014,5946
4015,5946
4016,5945
4017,5940
4018,5940
4019,5935
4020,5934
4021,5933
4022,5930
4023,5923
4024,5920
4025,5918
4026,5914
4027,5913
4028,5911
4029,5908
4030,5905
4031,5903
4032,5902
4033,5900
4034,5897
4035,5894
4036,5890
4037,5882
4038,5882
4039,5879
4040,5871
4041,5869
4042,5868
4043,5864
4044,5857
4045,5855
4046,5854
4047,5837
4048,5832
4049,5832
4050,5827
4051,5827
4052,5826
4053,5824
4054,5820
4055,5798
4056,5797
4057,5794
4058,5793
4059,5793
4060,5791
4061,5786
4062,5785
4063,5784
4064,5781
4065,5779
4066,5778
4067,5771
4068,5768
4069,5761
4070,5760
4071,5752
4072,5751
4073,5750
4074,5747
4075,5747
4076,5741
4077,5738
4078,5738
4079,5732
4080,5731
4081,5729
4082,5727
4083,5720
4084,5715
4085,5715
4086,5699
4087,5685
4088,5684
4089,5684
4090,5683
4091,5681
4092,5679
4093,5676
4094,5670
4095,5668
4096,5661
4097,5661
4098,5658
4099,5655
4100,5654
4101,5651
4102,5651
4103,5644
4104,5640
4105,5639
4106,5638
4107,5634
4108,5630
4109,5630
4110,5629
4111,5625
4112,5623
4113,5621
4114,5620
4115,5620
4116,5617
4117,5616
4118,5614
4119,5612
4120,5609
4121,5608
4122,5602
4123,5601
4124,5598
4125,5594
4126,5592
4127,5588
4128,5586
4129,5582
4130,5577
4131,5577
4132,5565
4133,5564
4134,5561
4135,5557
4136,5553
4137,5552
4138,5552
4139,5546
4140,5543
4141,5541
4142,5539
4143,5537
4144,5533
4145,5530
4146,5525
4147,5523
4148,5519
4149,5515
4150,5514
4151,5514
4152,5512
4153,5509
4154,5509
4155,5507
4156,5504
4157,5497
4158,5496
4159,5495
4160,5489
4161,5488
4162,5488
4163,5485
4164,5485
4165,5483
4166,5480
4167,5476
4168,5466
4169,5460
4170,5457
4171,5451
4172,5451
4173,5448
4174,5448
4175,5445
4176,5444
4177,5443
4178,5442
4179,5438
4180,5438
4181,5436
4182,5429
4183,5428
4184,5427
4185,5427
4186,5421
4187,5421
4188,5417
4189,5417
4190,5416
4191,5410
4192,5410
4193,5402
4194,5398
4195,5391
4196,5387
4197,5382
4198,5380
4199,5377
4200,5372
4201,5370
4202,5369
4203,5369
4204,5367
4205,5366
4206,5365
4207,5363
4208,5361
4209,5354
4210,5354
4211,5351
4212,5351
4213,5351
4214,5349
4215,5349
4216,5347
4217,5346
4218,5343
4219,5343
4220,5341
4221,5340
4222,5338
4223,5337
4224,5334
4225,5334
4226,5324
4227,5322
4228,5322
4229,5319
4230,5317
4231,5315
4232,5307
4233,5307
4234,5304
4235,5303
4236,5299
4237,5298
4238,5292
4239,5287
4240,5283
4241,5280
4242,5274
4243,5272
4244,5269
4245,5266
4246,5261
4247,5256
4248,5255
4249,5254
4250,5248
4251,5246
4252,5243
4253,5242
4254,5241
4255,5232
4256,5219
4257,5218
4258,5217
4259,5216
4260,5215
4261,5215
4262,5208
4263,5207
4264,5206
4265,5204
4266,5202
4267,5198
4268,5188
4269,5178
4270,5158
4271,5156
4272,5154
4273,5152
4274,5150
4275,5133
4276,5132
4277,5131
4278,5131
4279,5130
4280,5129
4281,5128
4282,5128
4283,5119
4284,5109
4285,5107
4286,5104
4287,5101
4288,5096
4289,5095
4290,5095
4291,5092
4292,5089
4293,5089
4294,5085
4295,5080
4296,5079
4297,5079
4298,5074
4299,5070
4300,5069
4301,5066
4302,5061
4303,5056
4304,5054
4305,5050
4306,5048
4307,5046
4308,5037
4309,5036
4310,5031
4311,5030
4312,5030
4313,5030
4314,5029
4315,5026
4316,5015
4317,5010
4318,5009
4319,5008
4320,5007
4321,5005
4322,4997
4323,4995
4324,4989
4325,4986
4326,4974
4327,4968
4328,4966
4329,4965
4330,4964
4331,4961
4332,4959
4333,4956
4334,4955
4335,4954
4336,4951
4337,4945
4338,4943
4339,4942
4340,4939
4341,4938
4342,4938
4343,4935
4344,4934
4345,4932
4346,4930
4347,4930
4348,4923
4349,4920
4350,4919
4351,4918
4352,4917
4353,4915
4354,4914
4355,4911
4356,4906
4357,4904
4358,4899
4359,4899
4360,4898
4361,4891
4362,4889
4363,4889
4364,4886
4365,4879
4366,4878
4367,4875
4368,4875
4369,4874
4370,4868
4371,4867
4372,4865
4373,4863
4374,4861
4375,4860
4376,4854
4377,4853
4378,4852
4379,4852
4380,4851
4381,4848
4382,4848
4383,4846
4384,4846
4385,4842
4386,4834
4387,4832
4388,4829
4389,4826
4390,4823
4391,4819
4392,4819
4393,4817
4394,4817
4395,4817
4396,4816
4397,4815
4398,4814
4399,4813
4400,4812
4401,4809
4402,4807
4403,4804
4404,4800
4405,4800
4406,4797
4407,4795
4408,4794
4409,4793
4410,4787
4411,4780
4412,4779
4413,4778
4414,4777
4415,4772
4416,4771
4417,4769
4418,4769
4419,4766
4420,4764
4421,4763
4422,4756
4423,4752
4424,4748
4425,4744
4426,4743
4427,4736
4428,4736
4429,4728
4430,4728
4431,4728
4432,4727
4433,4725
4434,4720
4435,4719
4436,4713
4437,4710
4438,4710
4439,4706
4440,4704
4441,4700
4442,4699
4443,4698
4444,4696
4445,4690
4446,4689
4447,4686
4448,4685
4449,4685
4450,4685
4451,4684
4452,4684
4453,4684
4454,4682
4455,4678
4456,4677
4457,4676
4458,4674
4459,4665
4460,4663
4461,4656
4462,4656
4463,4653
4464,4650
4465,4642
4466,4641
4467,4635
4468,4634
4469,4634
4470,4632
4471,4622
4472,4620
4473,4614
4474,4612
4475,4610
4476,4608
4477,4607
4478,4603
4479,4599
4480,4596
4481,4596
4482,4594
4483,4592
4484,4591
4485,4578
4486,4577
4487,4577
4488,4573
4489,4568
4490,4566
4491,4564
4492,4563
4493,4563
4494,4562
4495,4562
4496,4562
4497,4562
4498,4561
4499,4561
4500,4556
4501,4551
4502,4551
4503,4548
4504,4547
4505,4546
4506,4544
4507,4544
4508,4543
4509,4541
4510,4540
4511,4539
4512,4530
4513,4525
4514,4522
4515,4520
4516,4515
4517,4514
4518,4513
4519,4509
4520,4508
4521,4506
4522,4505
4523,4495
4524,4493
4525,4491
4526,4488
4527,4487
4528,4484
4529,4477
4530,4476
4531,4476
4532,4475
4533,4471
4534,4466
4535,4465
4536,4465
4537,4464
4538,4462
4539,4462
4540,4462
4541,4462
4542,4461
4543,4459
4544,4451
4545,4451
4546,4451
4547,4450
4548,4449
4549,4448
4550,4448
4551,4447
4552,4446
4553,4441
4554,4440
4555,4440
4556,4437
4557,4436
4558,4432
4559,4430
4560,4423
4561,4422
4562,4418
4563,4416
4564,4415
4565,4407
4566,4406
4567,4399
4568,4397
4569,4393
4570,4392
4571,4392
4572,4386
4573,4384
4574,4383
4575,4381
4576,4376
4577,4375
4578,4369
4579,4363
4580,4355
4581,4354
4582,4354
4583,4352
4584,4345
4585,4342
4586,4340
4587,4337
4588,4336
4589,4329
4590,4329
4591,4323
4592,4323
4593,4319
4594,4315
4595,4314
4596,4309
4597,4304
4598,4303
4599,4293
4600,4292
4601,4291
4602,4285
4603,4284
4604,4284
4605,4283
4606,4280
4607,4277
4608,4277
4609,4276
4610,4272
4611,4270
4612,4268
4613,4267
4614,4256
4615,4255
4616,4251
4617,4244
4618,4244
4619,4243
4620,4240
4621,4238
4622,4233
4623,4232
4624,4230
4625,4227
4626,4225
4627,4222
4628,4218
4629,4212
4630,4210
4631,4206
4632,4205
4633,4199
4634,4199
4635,4193
4636,4186
4637,4186
4638,4185
4639,4184
4640,4184
4641,4175
4642,4172
4643,4166
4644,4160
4645,4158
4646,4152
4647,4147
4648,4144
4649,4144
4650,4140
4651,4140
4652,4137
4653,4130
4654,4126
4655,4115
4656,4114
4657,4109
4658,4109
4659,4109
4660,4107
4661,4105
4662,4101
4663,4099
4664,4097
4665,4095
4666,4091
4667,4088
4668,4087
4669,4082
4670,4082
4671,4080
4672,4075
4673,4066
4674,4065
4675,4065
4676,4064
4677,4062
4678,4061
4679,4059
4680,4053
4681,4051
4682,4049
4683,4048
4684,4047
4685,4047
4686,4047
4687,4046
4688,4045
4689,4045
4690,4041
4691,4036
4692,4034
4693,4033
4694,4032
4695,4030
4696,4029
4697,4029
4698,4025
4699,4022
4700,4022
4701,4021
4702,4019
4703,4017
4704,4014
4705,4009
4706,4009
4707,4008
4708,4006
4709,4000
4710,3999
4711,3998
4712,3998
4713,3995
4714,3994
4715,3994
4716,3990
4717,3984
4718,3983
4719,3981
4720,3975
4721,3974
4722,3974
4723,3966
4724,3961
4725,3953
4726,3952
4727,3950
4728,3947
4729,3946
4730,3944
4731,3938
4732,3937
4733,3932
4734,3931
4735,3931
4736,3925
4737,3923
4738,3923
4739,3922
4740,3918
4741,3910
4742,3904
4743,3903
4744,3901
4745,3896
4746,3893
4747,3891
4748,3889
4749,3888
4750,3887
4751,3886
4752,3886
4753,3882
4754,3881
4755,3880
4756,3879
4757,3878
4758,3876
4759,3869
4760,3862
4761,3859
4762,3857
4763,3856
4764,3854
4765,3848
4766,3848
4767,3846
4768,3845
4769,3844
4770,3842
4771,3839
4772,3838
4773,3838
4774,3834
4775,3832
4776,3830
4777,3826
4778,3824
4779,3824
4780,3824
4781,3824
4782,3815
4783,3805
4784,3804
4785,3803
4786,3803
4787,3802
4788,3799
4789,3795
4790,3793
4791,3790
4792,3784
4793,3784
4794,3783
4795,3781
4796,3780
4797,3778
4798,3775
4799,3773
4800,3769
4801,3768
4802,3765
4803,3764
4804,3763
4805,3759
4806,3758
4807,3754
4808,3754
4809,3750
4810,3746
4811,3745
4812,3743
4813,3741
4814,3741
4815,3737
4816,3733
4817,3733
4818,3730
4819,3723
4820,3719
4821,3717
