CITY,SIZE
683,49885
684,49807
685,49797
686,49768
687,49735
688,49703
689,49648
690,49500
691,49499
692,49493
693,49469
694,49120
695,49073
696,49053
697,49025
698,48999
699,48758
700,48725
701,48721
702,48695
703,48689
704,48663
705,48654
706,48636
707,48396
708,48166
709,48073
710,47956
711,47912
712,47896
713,47759
714,47724
715,47668
716,47624
717,47603
718,47589
719,47501
720,47418
721,47409
722,47397
723,47312
724,47144
725,47125
726,47119
727,47066
728,47019
729,46966
730,46868
731,46816
732,46748
733,46735
734,46633
735,46606
736,46391
737,46376
738,46337
739,46202
740,45962
741,45960
742,45953
743,45937
744,45878
745,45865
746,45852
747,45720
748,45628
749,45580
750,45575
751,45512
752,45415
753,45324
754,45262
755,45213
756,45191
757,45175
758,45102
759,44962
760,44913
761,44880
762,44749
763,44689
764,44584
765,44565
766,44533
767,44503
768,44479
769,44444
770,44431
771,44385
772,44121
773,44060
774,44049
775,44020
776,43921
777,43851
778,43822
779,43741
780,43697
781,43686
782,43660
783,43653
784,43653
785,43627
786,43594
787,43490
788,43344
789,43278
790,43218
791,43200
792,43084
793,43081
794,42944
795,42922
796,42883
797,42855
798,42841
799,42782
800,42710
801,42672
802,42638
803,42527
804,42517
805,42501
806,42429
807,42230
808,42227
809,42171
810,42083
811,42063
812,42049
813,42019
814,41960
815,41894
816,41858
817,41815
818,41788
819,41751
820,41741
821,41736
822,41705
823,41629
824,41569
825,41527
826,41493
827,41443
828,41256
829,41212
830,41139
831,41110
832,41090
833,41012
834,40908
835,40878
836,40814
837,40711
838,40638
839,40610
840,40576
841,40489
842,40474
843,40473
844,40445
845,40419
846,40322
847,40308
848,40259
849,40232
850,40231
851,40177
852,40132
853,40114
854,40066
855,40007
856,39974
857,39903
858,39890
859,39855
860,39840
861,39775
862,39761
863,39725
864,39687
865,39639
866,39609
867,39601
868,39575
869,39539
870,39529
871,39494
872,39360
873,39289
874,39243
875,39220
876,39212
877,39171
878,39144
879,39143
880,39101
881,39072
882,39049
883,38997
884,38993
885,38988
886,38809
887,38792
888,38740
889,38733
890,38723
891,38692
892,38684
893,38678
894,38585
895,38581
896,38542
897,38480
898,38460
899,38451
900,38413
901,38357
902,38335
903,38313
904,38287
905,38286
906,38277
907,38252
908,38236
909,38131
910,38080
911,38007
912,37992
913,37925
914,37872
915,37787
916,37764
917,37726
918,37674
919,37622
920,37533
921,37486
922,37473
923,37388
924,37364
925,37349
926,37337
927,37305
928,37283
929,37207
930,37198
931,37176
932,37147
933,37054
934,37041
935,37039
936,37017
937,37003
938,36995
939,36984
940,36966
941,36890
942,36814
943,36811
944,36734
945,36652
946,36559
947,36525
948,36442
949,36384
950,36291
951,36288
952,36252
953,36209
954,36145
955,36127
956,36110
957,36104
958,36089
959,36074
960,36033
961,35985
962,35973
963,35907
964,35865
965,35810
966,35793
967,35673
968,35641
969,35638
970,35563
971,35523
972,35490
973,35442
974,35437
975,35390
976,35354
977,35336
978,35288
979,35273
980,35263
981,35252
982,35247
983,35235
984,35188
985,35185
986,35147
987,35143
988,35129
989,34982
990,34948
991,34869
992,34849
993,34776
994,34771
995,34767
996,34613
997,34606
998,34555
999,34537
1000,34528
1001,34527
1002,34521
1003,34485
1004,34424
1005,34392
1006,34375
1007,34361
1008,34325
1009,34321
1010,34307
1011,34273
1012,34272
1013,34271
1014,34266
1015,34227
1016,34210
1017,34163
1018,34149
1019,34143
1020,34137
1021,34086
1022,34070
1023,34065
1024,34051
1025,34023
1026,33995
1027,33936
1028,33890
1029,33886
1030,33866
1031,33845
1032,33843
1033,33832
1034,33754
1035,33736
1036,33726
1037,33722
1038,33708
1039,33694
1040,33641
1041,33573
1042,33566
1043,33517
1044,33501
1045,33496
1046,33486
1047,33440
1048,33327
1049,33310
1050,33304
1051,33291
1052,33286
1053,33285
1054,33284
1055,33269
1056,33263
1057,33262
1058,33249
1059,33219
1060,33179
1061,33160
1062,33141
1063,33131
1064,33115
1065,33086
1066,33074
1067,33058
1068,33017
1069,32924
1070,32886
1071,32867
1072,32865
1073,32842
1074,32829
1075,32822
1076,32783
1077,32748
1078,32740
1079,32713
1080,32707
1081,32663
1082,32620
1083,32602
1084,32599
1085,32558
1086,32554
1087,32542
1088,32534
1089,32514
1090,32508
1091,32500
1092,32456
1093,32441
1094,32406
1095,32336
1096,32329
1097,32292
1098,32288
1099,32288
1100,32264
1101,32257
1102,32232
1103,32207
1104,32187
1105,32163
1106,32156
1107,32134
1108,32133
1109,32123
1110,32122
1111,32112
1112,32099
1113,32088
1114,32060
1115,32054
1116,32053
1117,32015
1118,31965
1119,31951
1120,31936
1121,31920
1122,31916
1123,31901
1124,31888
1125,31888
1126,31859
1127,31809
1128,31804
1129,31785
1130,31762
1131,31747
1132,31722
1133,31702
1134,31694
1135,31585
1136,31569
1137,31557
1138,31551
1139,31423
1140,31418
1141,31375
1142,31370
1143,31356
1144,31209
1145,31203
1146,31159
1147,31130
1148,31100
1149,31066
1150,31047
1151,31007
1152,30939
1153,30866
1154,30849
1155,30789
1156,30786
1157,30743
1158,30720
1159,30702
1160,30680
1161,30679
1162,30658
1163,30649
1164,30593
1165,30587
1166,30571
1167,30564
1168,30556
1169,30555
1170,30498
1171,30494
1172,30455
1173,30451
1174,30439
1175,30420
1176,30416
1177,30294
1178,30278
1179,30247
1180,30189
1181,30180
1182,30157
1183,30114
1184,30099
1185,30080
1186,30025
1187,30007
1188,30001
1189,29985
1190,29891
1191,29885
1192,29826
1193,29803
1194,29775
1195,29758
1196,29745
1197,29744
1198,29721
1199,29669
1200,29616
1201,29606
1202,29590
1203,29588
1204,29572
1205,29496
1206,29489
1207,29489
1208,29464
1209,29406
1210,29387
1211,29346
1212,29330
1213,29302
1214,29287
1215,29264
1216,29262
1217,29238
1218,29234
1219,29209
1220,29180
1221,29132
1222,29104
1223,29103
1224,29097
1225,29066
1226,28923
1227,28903
1228,28890
1229,28870
1230,28842
1231,28825
1232,28801
1233,28779
1234,28754
1235,28749
1236,28740
1237,28738
1238,28701
1239,28677
1240,28668
1241,28622
1242,28563
1243,28521
1244,28461
1245,28459
1246,28456
1247,28435
1248,28427
1249,28422
1250,28416
1251,28415
1252,28408
1253,28386
1254,28382
1255,28381
1256,28350
1257,28324
1258,28270
1259,28244
1260,28227
1261,28202
1262,28198
1263,28159
1264,28142
1265,28141
1266,28123
1267,28087
1268,28076
1269,28028
1270,28028
1271,28027
1272,27969
1273,27910
1274,27860
1275,27860
1276,27834
1277,27758
1278,27748
1279,27743
1280,27723
1281,27670
1282,27651
1283,27637
1284,27567
1285,27543
1286,27532
1287,27429
1288,27429
1289,27416
1290,27396
1291,27350
1292,27348
1293,27328
1294,27268
1295,27213
1296,27196
1297,27177
1298,27151
1299,27142
1300,27130
1301,27129
1302,27129
1303,27097
1304,27046
1305,27044
1306,27014
1307,26982
1308,26981
1309,26942
1310,26917
1311,26888
1312,26819
1313,26795
1314,26779
1315,26752
1316,26749
1317,26745
1318,26703
1319,26696
1320,26655
1321,26645
1322,26637
1323,26616
1324,26583
1325,26579
1326,26558
1327,26553
1328,26550
1329,26529
1330,26512
1331,26479
1332,26469
1333,26461
1334,26443
1335,26325
1336,26321
1337,26314
1338,26304
1339,26257
1340,26250
1341,26248
1342,26223
1343,26212
1344,26203
1345,26168
1346,26144
1347,26143
1348,26138
1349,26097
1350,26089
1351,26071
1352,26056
1353,26049
1354,26026
1355,25979
1356,25965
1357,25963
1358,25926
1359,25915
1360,25910
1361,25892
1362,25831
1363,25818
1364,25815
1365,25804
1366,25757
1367,25736
1368,25732
1369,25687
1370,25658
1371,25629
1372,25601
1373,25569
1374,25558
1375,25535
1376,25521
1377,25511
1378,25500
1379,25470
1380,25467
1381,25466
1382,25449
1383,25416
1384,25397
1385,25395
1386,25373
1387,25364
1388,25332
1389,25325
1390,25315
1391,25315
1392,25311
1393,25300
1394,25298
1395,25287
1396,25286
1397,25272
1398,25263
1399,25263
1400,25256
1401,25240
1402,25184
1403,25158
1404,25132
1405,25108
1406,25107
1407,25105
1408,25103
1409,25103
1410,25096
1411,25088
1412,25088
1413,25065
1414,25059
1415,25045
1416,25034
1417,25015
1418,25007
1419,25007
1420,24996
1421,24989
1422,24980
1423,24955
1424,24951
1425,24932
1426,24929
1427,24925
1428,24919
1429,24906
1430,24899
1431,24898
1432,24898
1433,24895
1434,24890
1435,24878
1436,24867
1437,24865
1438,24859
1439,24857
1440,24847
1441,24844
1442,24843
1443,24833
1444,24830
1445,24781
1446,24779
1447,24779
1448,24766
1449,24706
1450,24706
1451,24689
1452,24686
1453,24680
1454,24670
1455,24642
1456,24624
1457,24619
1458,24618
1459,24607
1460,24581
1461,24573
1462,24572
1463,24571
1464,24559
1465,24554
1466,24546
1467,24528
1468,24516
1469,24509
1470,24504
1471,24501
1472,24497
1473,24495
1474,24469
1475,24463
1476,24460
1477,24445
1478,24428
1479,24422
1480,24414
1481,24414
1482,24403
1483,24382
1484,24373
1485,24360
1486,24343
1487,24331
1488,24313
1489,24291
1490,24275
1491,24244
1492,24233
1493,24222
1494,24203
1495,24197
1496,24193
1497,24172
1498,24152
1499,24134
1500,24106
1501,24047
1502,24031
1503,24026
1504,24010
1505,23995
1506,23988
1507,23977
1508,23966
1509,23953
1510,23934
1511,23912
1512,23908
1513,23897
1514,23874
1515,23872
1516,23867
1517,23843
1518,23777
1519,23776
1520,23773
1521,23753
1522,23747
1523,23710
1524,23671
1525,23645
1526,23594
1527,23589
1528,23566
1529,23558
1530,23526
1531,23520
1532,23474
1533,23421
1534,23409
1535,23393
1536,23374
1537,23337
1538,23313
1539,23293
1540,23225
1541,23204
1542,23192
1543,23173
1544,23150
1545,23142
1546,23127
1547,23112
1548,23097
1549,23065
1550,23053
1551,23031
1552,23025
1553,22956
1554,22938
1555,22925
1556,22906
1557,22896
1558,22813
1559,22801
1560,22793
1561,22787
1562,22768
1563,22750
1564,22740
1565,22734
1566,22668
1567,22624
1568,22623
1569,22620
1570,22611
1571,22598
1572,22579
1573,22570
1574,22564
1575,22562
1576,22554
1577,22540
1578,22530
1579,22523
1580,22500
1581,22495
1582,22485
1583,22460
1584,22452
1585,22445
1586,22425
1587,22412
1588,22402
1589,22388
1590,22374
1591,22329
1592,22314
1593,22305
1594,22242
1595,22222
1596,22222
1597,22217
1598,22210
1599,22195
1600,22170
1601,22155
1602,22154
1603,22137
1604,22131
1605,22126
1606,22113
1607,22106
1608,22079
1609,22075
1610,22052
1611,22040
1612,22028
1613,21959
1614,21942
1615,21936
1616,21930
1617,21923
1618,21914
1619,21891
1620,21881
1621,21827
1622,21825
1623,21823
1624,21787
1625,21787
1626,21781
1627,21770
1628,21764
1629,21763
1630,21752
1631,21730
1632,21710
1633,21705
1634,21674
1635,21659
1636,21657
1637,21650
1638,21633
1639,21604
1640,21570
1641,21565
1642,21555
1643,21551
1644,21549
1645,21536
1646,21529
1647,21506
1648,21504
1649,21502
1650,21501
1651,21490
1652,21479
1653,21477
1654,21464
1655,21456
1656,21448
1657,21428
1658,21417
1659,21412
1660,21412
1661,21407
1662,21384
1663,21353
1664,21331
1665,21323
1666,21304
1667,21295
1668,21294
1669,21258
1670,21251
1671,21210
1672,21180
1673,21160
1674,21155
1675,21135
1676,21134
1677,21102
1678,21091
1679,21089
1680,21088
1681,21076
1682,21052
1683,21025
1684,21010
1685,20985
1686,20975
1687,20939
1688,20939
1689,20938
1690,20923
1691,20903
1692,20900
1693,20825
1694,20808
1695,20801
1696,20798
1697,20776
1698,20769
1699,20731
1700,20728
1701,20708
1702,20673
1703,20666
1704,20620
1705,20604
1706,20590
1707,20558
1708,20556
1709,20545
1710,20527
1711,20525
1712,20520
1713,20497
1714,20485
1715,20479
1716,20459
1717,20455
1718,20454
1719,20443
1720,20440
1721,20438
1722,20431
1723,20390
1724,20388
1725,20378
1726,20374
1727,20353
1728,20350
1729,20346
1730,20337
1731,20324
1732,20324
1733,20314
1734,20273
1735,20261
1736,20257
1737,20229
1738,20221
1739,20208
1740,20194
1741,20186
1742,20182
1743,20181
1744,20145
1745,20141
1746,20130
1747,20097
1748,20087
1749,20081
1750,20060
1751,20006
1752,20006
1753,19996
1754,19995
1755,19989
1756,19970
1757,19968
1758,19943
1759,19926
1760,19874
1761,19865
1762,19865
1763,19863
1764,19853
1765,19830
1766,19792
1767,19782
1768,19769
1769,19733
1770,19714
1771,19711
1772,19707
1773,19686
1774,19669
1775,19646
1776,19639
1777,19621
1778,19617
1779,19614
1780,19603
1781,19601
1782,19569
1783,19561
1784,19550
1785,19533
1786,19511
1787,19511
1788,19493
1789,19490
1790,19473
1791,19462
1792,19458
1793,19450
1794,19428
1795,19421
1796,19413
1797,19409
1798,19399
1799,19398
1800,19380
1801,19377
1802,19266
1803,19263
1804,19252
1805,19229
1806,19224
1807,19223
1808,19223
1809,19210
1810,19192
1811,19191
1812,19190
1813,19170
1814,19165
1815,19158
1816,19148
1817,19142
1818,19142
1819,19129
1820,19120
1821,19115
1822,19097
1823,19089
1824,19075
1825,19074
1826,19051
1827,19048
1828,19015
1829,18964
1830,18963
1831,18960
1832,18946
1833,18942
1834,18925
1835,18909
1836,18898
1837,18889
1838,18882
1839,18880
1840,18862
1841,18854
1842,18850
1843,18836
1844,18812
1845,18810
1846,18809
1847,18804
1848,18785
1849,18783
1850,18783
1851,18782
1852,18764
1853,18763
1854,18763
1855,18754
1856,18748
1857,18734
1858,18731
1859,18721
1860,18719
1861,18708
1862,18679
1863,18675
1864,18673
1865,18656
1866,18648
1867,18637
1868,18636
1869,18634
1870,18628
1871,18627
1872,18626
1873,18610
1874,18601
1875,18595
1876,18589
1877,18578
1878,18561
1879,18556
1880,18545
1881,18541
1882,18515
1883,18510
1884,18506
1885,18500
1886,18498
1887,18480
1888,18469
1889,18458
1890,18399
1891,18349
1892,18337
1893,18336
1894,18335
1895,18335
1896,18306
1897,18304
1898,18291
1899,18288
1900,18280
1901,18269
1902,18263
1903,18257
1904,18254
1905,18237
1906,18234
1907,18227
1908,18216
1909,18213
1910,18210
1911,18203
1912,18197
1913,18188
1914,18186
1915,18182
1916,18168
1917,18168
1918,18150
1919,18140
1920,18132
1921,18130
1922,18123
1923,18122
1924,18109
1925,18106
1926,18095
1927,18080
1928,18074
1929,18057
1930,18057
1931,18056
1932,18051
1933,18050
1934,18048
1935,18038
1936,18033
1937,18021
1938,18018
1939,17992
1940,17986
1941,17985
1942,17985
1943,17966
1944,17960
1945,17959
1946,17951
1947,17948
1948,17934
1949,17933
1950,17925
1951,17911
1952,17901
1953,17885
1954,17879
1955,17878
1956,17877
1957,17875
1958,17873
1959,17863
1960,17852
1961,17850
1962,17837
1963,17832
1964,17828
1965,17821
1966,17815
1967,17813
1968,17812
1969,17795
1970,17789
1971,17788
1972,17786
1973,17783
1974,17782
1975,17770
1976,17767
1977,17751
1978,17751
1979,17741
1980,17738
1981,17731
1982,17724
1983,17721
1984,17705
1985,17697
1986,17697
1987,17691
1988,17685
1989,17670
1990,17667
1991,17658
1992,17657
1993,17646
1994,17645
1995,17629
1996,17607
1997,17604
1998,17598
1999,17596
2000,17594
2001,17594
2002,17592
2003,17591
2004,17587
2005,17586
2006,17583
2007,17583
2008,17581
2009,17580
2010,17578
2011,17574
2012,17570
2013,17567
2014,17563
2015,17557
2016,17557
2017,17532
2018,17529
2019,17523
2020,17520
2021,17517
2022,17515
2023,17502
2024,17502
2025,17491
2026,17485
2027,17467
2028,17464
2029,17463
2030,17459
2031,17434
2032,17407
2033,17400
2034,17394
2035,17391
2036,17371
2037,17365
2038,17360
2039,17358
2040,17347
2041,17342
2042,17303
2043,17299
2044,17285
2045,17277
2046,17268
2047,17262
2048,17258
2049,17256
2050,17253
2051,17235
2052,17228
2053,17225
2054,17197
2055,17197
2056,17184
2057,17181
2058,17177
2059,17166
2060,17142
2061,17140
2062,17139
2063,17134
2064,17107
2065,17103
2066,17088
2067,17065
2068,17035
2069,17029
2070,17024
2071,17007
2072,16998
2073,16991
2074,16991
2075,16989
2076,16966
2077,16955
2078,16953
2079,16949
2080,16919
2081,16907
2082,16849
2083,16847
2084,16839
2085,16824
2086,16820
2087,16806
2088,16796
2089,16770
2090,16756
2091,16737
2092,16710
2093,16705
2094,16693
2095,16680
2096,16646
2097,16645
2098,16629
2099,16628
2100,16605
2101,16603
2102,16596
2103,16591
2104,16572
2105,16562
2106,16552
2107,16516
2108,16508
2109,16479
2110,16477
2111,16476
2112,16473
2113,16454
2114,16454
2115,16451
2116,16425
2117,16374
2118,16372
2119,16361
2120,16341
2121,16332
2122,16328
2123,16326
2124,16323
2125,16287
2126,16273
2127,16259
2128,16253
2129,16234
2130,16226
2131,16216
2132,16215
2133,16211
2134,16210
2135,16204
2136,16203
2137,16192
2138,16186
2139,16167
2140,16134
2141,16112
2142,16107
2143,16102
2144,16076
2145,16069
2146,16045
2147,16031
2148,16022
2149,16014
2150,15978
2151,15956
2152,15955
2153,15916
2154,15915
2155,15912
2156,15908
2157,15889
2158,15877
2159,15863
2160,15858
2161,15853
2162,15847
2163,15839
2164,15831
2165,15815
2166,15814
2167,15814
2168,15808
2169,15796
2170,15796
2171,15781
2172,15780
2173,15780
2174,15776
2175,15759
2176,15751
2177,15749
2178,15737
2179,15730
2180,15718
2181,15706
2182,15706
2183,15693
2184,15688
2185,15677
2186,15676
2187,15667
2188,15657
2189,15650
2190,15644
2191,15640
2192,15638
2193,15629
2194,15613
2195,15603
2196,15572
2197,15570
2198,15560
2199,15551
2200,15550
2201,15524
2202,15491
2203,15485
2204,15478
2205,15431
2206,15429
2207,15418
2208,15417
2209,15413
2210,15396
2211,15381
2212,15358
2213,15345
2214,15316
2215,15315
2216,15297
2217,15285
2218,15278
2219,15273
2220,15268
2221,15245
2222,15227
2223,15227
2224,15220
2225,15205
2226,15199
2227,15174
2228,15157
2229,15150
2230,15141
2231,15141
2232,15129
2233,15125
2234,15104
2235,15081
2236,15069
2237,15069
2238,15068
2239,15051
2240,15049
2241,15044
2242,15041
2243,15036
2244,15026
2245,14998
2246,14997
2247,14987
2248,14984
2249,14982
2250,14969
2251,14961
2252,14954
2253,14950
2254,14946
2255,14942
2256,14934
2257,14921
2258,14920
2259,14910
2260,14895
2261,14894
2262,14888
2263,14872
2264,14859
2265,14852
2266,14833
2267,14833
2268,14828
2269,14826
2270,14825
2271,14824
2272,14820
2273,14813
2274,14806
2275,14805
2276,14803
2277,14786
2278,14781
2279,14776
2280,14758
2281,14756
2282,14722
2283,14719
2284,14713
2285,14712
2286,14704
2287,14701
2288,14693
2289,14685
2290,14675
2291,14664
2292,14647
2293,14634
2294,14634
2295,14633
2296,14628
2297,14628
2298,14628
2299,14605
2300,14604
2301,14589
2302,14586
2303,14567
2304,14567
2305,14560
2306,14550
2307,14549
2308,14547
2309,14546
2310,14542
2311,14538
2312,14528
2313,14518
2314,14512
2315,14510
2316,14501
2317,14491
2318,14477
2319,14473
2320,14463
2321,14462
2322,14460
2323,14455
2324,14446
2325,14444
2326,14440
2327,14440
2328,14439
2329,14437
2330,14435
2331,14435
2332,14415
2333,14409
2334,14409
2335,14405
2336,14403
2337,14400
2338,14395
2339,14392
2340,14383
2341,14380
2342,14379
2343,14376
2344,14376
2345,14372
2346,14358
2347,14358
2348,14354
2349,14347
2350,14344
2351,14342
2352,14340
2353,14340
2354,14333
2355,14331
2356,14330
2357,14329
2358,14321
2359,14317
2360,14317
2361,14317
2362,14309
2363,14308
2364,14298
2365,14297
2366,14295
2367,14294
2368,14293
2369,14287
2370,14287
2371,14280
2372,14273
2373,14272
2374,14267
2375,14265
2376,14264
2377,14264
2378,14263
2379,14245
2380,14236
2381,14229
2382,14226
2383,14219
2384,14211
2385,14203
2386,14202
2387,14200
2388,14199
2389,14199
2390,14197
2391,14196
2392,14193
2393,14185
2394,14183
2395,14178
2396,14176
2397,14174
2398,14174
2399,14167
2400,14165
2401,14156
2402,14147
2403,14142
2404,14141
2405,14140
2406,14138
2407,14131
2408,14129
2409,14125
2410,14125
2411,14125
2412,14116
2413,14115
2414,14113
2415,14104
2416,14101
2417,14095
2418,14092
2419,14076
2420,14074
2421,14073
2422,14071
2423,14070
2424,14068
2425,14063
2426,14058
2427,14055
2428,14055
2429,14054
2430,14048
2431,14042
2432,14037
2433,14035
2434,14035
2435,14034
2436,14016
2437,14014
2438,14014
2439,14008
2440,14004
2441,14003
2442,14002
2443,13999
2444,13994
2445,13983
2446,13982
2447,13982
2448,13970
2449,13970
2450,13960
2451,13956
2452,13954
2453,13947
2454,13943
2455,13938
2456,13936
2457,13935
2458,13933
2459,13928
2460,13928
2461,13922
2462,13921
2463,13921
2464,13920
2465,13918
2466,13899
2467,13888
2468,13886
2469,13867
2470,13866
2471,13863
2472,13857
2473,13856
2474,13829
2475,13819
2476,13816
2477,13813
2478,13797
2479,13785
2480,13784
2481,13779
2482,13775
2483,13770
2484,13743
2485,13729
2486,13728
2487,13723
2488,13720
2489,13718
2490,13681
2491,13681
2492,13677
2493,13665
2494,13649
